,community,province,population,population_type (Census 2016),lat,long,violence_rate,year,nat_avg,community_prov
2663,Joliette Region,QC,66550.0,Census division,46.016667,-73.45,1125.0,2011,1346.6,"Joliette Region, QC"
2673,Grand Falls-Windsor District,NL,14171.0,Census subdivision,48.9277,-55.6575,1129.0,2011,1346.6,"Grand Falls-Windsor District, NL"
2685,Charlottetown,PEI,36094.0,Census subdivision,46.2382,-63.1311,1133.0,2011,1346.6,"Charlottetown, PEI"
2693,Kingston,ON,123798.0,Census subdivision,44.2312,-76.486,1135.0,2011,1346.6,"Kingston, ON"
2708,Fairview,AB,2998.0,Census subdivision,56.0696,-118.3917,1141.0,2011,1346.6,"Fairview, AB"
2715,South Okanagan/Osoyoos,BC,5085.0,Census subdivision,49.0323,-119.4682,1144.0,2011,1346.6,"South Okanagan/Osoyoos, BC"
2722,Two Hills,AB,1352.0,Census subdivision,53.7116,-111.7449,1148.0,2011,1346.6,"Two Hills, AB"
2723,Lake Country,BC,12922.0,Census subdivision,48.9953,-123.8161,1149.0,2011,1346.6,"Lake Country, BC"
2728,Edmonton,AB,932546.0,Census subdivision,53.5444,-113.4909,1151.0,2011,1346.6,"Edmonton, AB"
2729,Espanola,ON,4996.0,Census subdivision,46.2657,-81.7711,1151.0,2011,1346.6,"Espanola, ON"
2732,Sunshine Coast,BC,25599.0,Census subdivision,49.7604,-123.7644,1152.0,2011,1346.6,"Sunshine Coast, BC"
2743,Hamilton,ON,536917.0,Census subdivision,43.2557,-79.8711,1155.0,2011,1346.6,"Hamilton, ON"
2748,Rosthern,SK,1688.0,Census subdivision,52.6623,-106.3318,1156.0,2011,1346.6,"Rosthern, SK"
2751,Pontiac Region,QC,14251.0,Census division,46.05,-76.91667,1157.0,2011,1346.6,"Pontiac Region, QC"
2756,Saint-Jean-sur-Richelieu,QC,84685.0,,45.3058,-73.2545,1159.0,2011,1346.6,"Saint-Jean-sur-Richelieu, QC"
2761,100 Mile House,BC,1980.0,Census subdivision,51.644,-121.295,1162.0,2011,1346.6,"100 Mile House, BC"
2763,D'Autray Region,QC,42189.0,Census division,46.1721,-73.2616,1162.0,2011,1346.6,"D'Autray Region, QC"
2766,Golden/Field,BC,6011.0,Census subdivision,51.2961,-116.9631,1163.0,2011,1346.6,"Golden/Field, BC"
2778,Temiskaming,ON,9920.0,Census subdivision,47.833333,-80.5,1167.0,2011,1346.6,"Temiskaming, ON"
2783,Fernie,BC,5249.0,Census subdivision,49.504,-115.0631,1169.0,2011,1346.6,"Fernie, BC"
2789,Placentia-Whitbourne District,NL,,,47.4184,-53.5327,1171.0,2011,1346.6,"Placentia-Whitbourne District, NL"
2823,Montreal,QC,1704694.0,Census subdivision,45.5017,-73.5673,1186.0,2011,1346.6,"Montreal, QC"
2832,Drummond Region,QC,103397.0,Federal electoral district,45.8615,-72.5174,1189.0,2011,1346.6,"Drummond Region, QC"
2856,Sault Ste. Marie,ON,73368.0,Census subdivision,46.5219,-84.3461,1197.0,2011,1346.6,"Sault Ste. Marie, ON"
2866,Taber,AB,8428.0,Census subdivision,49.786,-112.1497,1199.0,2011,1346.6,"Taber, AB"
2914,Abitibi-Ouest Region,QC,20538.0,Census division,48.7686,-79.1244,1218.0,2011,1346.6,"Abitibi-Ouest Region, QC"
2940,Montcalm Region,QC,52596.0,Census division,45.9683,-74.5015,1225.0,2011,1346.6,"Montcalm Region, QC"
2946,Lake Cowichan,BC,3226.0,Census subdivision,50.0549,-119.4148,1228.0,2011,1346.6,"Lake Cowichan, BC"
2950,Windsor,ON,217188.0,Census subdivision,42.3149,-83.0364,1228.0,2011,1346.6,"Windsor, ON"
2953,Whistler,BC,11854.0,Census subdivision,50.1163,-122.9574,1229.0,2011,1346.6,"Whistler, BC"
2954,Gatineau,QC,276245.0,Census subdivision,45.4765,-75.7013,1231.0,2011,1346.6,"Gatineau, QC"
2957,Queens County,NS,10351.0,Census division,44.2372,-64.98,1231.0,2011,1346.6,"Queens County, NS"
2969,Strathmore,AB,13756.0,Census subdivision,51.0379,-113.4003,1237.0,2011,1346.6,"Strathmore, AB"
2970,Therese-de-Blainville,QC,157103.0,Census division,45.666667,-73.88333,1237.0,2011,1346.6,"Therese-de-Blainville, QC"
4507,La Tuque,QC,11001.0,Census subdivision,55.1082,-105.286,1244.0,2011,1346.6,"La Tuque, QC"
2994,Fredericton,NB,58220.0,Census subdivision,45.9636,-66.6431,1248.0,2011,1346.6,"Fredericton, NB"
2996,Southey,SK,804.0,Census subdivision,50.9404,-104.4989,1248.0,2011,1346.6,"Southey, SK"
2997,James Bay (Hearst),ON,5070.0,Census subdivision,49.688,-83.667,1249.0,2011,1346.6,"James Bay (Hearst), ON"
3013,New Westminster,BC,70996.0,Census subdivision,49.2057,-122.911,1261.0,2011,1346.6,"New Westminster, BC"
3016,Redwater,AB,2053.0,Census subdivision,53.9506,-113.1089,1262.0,2011,1346.6,"Redwater, AB"
3027,Airdrie,AB,61581.0,Census subdivision,51.2917,-114.0144,1269.0,2011,1346.6,"Airdrie, AB"
3033,Acton Region,QC,15594.0,Census division,45.5893,-72.5239,1274.0,2011,1346.6,"Acton Region, QC"
3036,Nanaimo,BC,90504.0,Census subdivision,49.1659,-123.9401,1275.0,2011,1346.6,"Nanaimo, BC"
3051,Morinville,AB,9848.0,Census subdivision,53.7925,-113.6463,1286.0,2011,1346.6,"Morinville, AB"
3053,Haut-Saint-Laurent Region,QC,,,45.0577,-74.1281,1287.0,2011,1346.6,"Haut-Saint-Laurent Region, QC"
3069,Laurentides Region,QC,12710.0,Economic region,46.116667,-74.6,1296.0,2011,1346.6,"Laurentides Region, QC"
3070,Papineau Region,QC,22832.0,Census division,45.7755,-75.1489,1296.0,2011,1346.6,"Papineau Region, QC"
3073,Chilliwack,BC,83788.0,Census subdivision,49.1579,-121.9515,1298.0,2011,1346.6,"Chilliwack, BC"
3095,Kent,BC,6067.0,Census subdivision,49.2516,-121.8553,1313.0,2011,1346.6,"Kent, BC"
3098,Shawinigan Region,QC,49349.0,Census subdivision,46.5619,-72.7435,1314.0,2011,1346.6,"Shawinigan Region, QC"
3100,Kings County,NS,60600.0,Census division,45.1072,-64.6553,1315.0,2011,1346.6,"Kings County, NS"
3101,North Cowichan,BC,29676.0,Census subdivision,48.8429,-123.7044,1315.0,2011,1346.6,"North Cowichan, BC"
3102,Renfrew,ON,8223.0,Census subdivision,45.4749,-76.6877,1315.0,2011,1346.6,"Renfrew, ON"
3106,Sackville,NB,5331.0,Census subdivision,45.8979,-64.3683,1316.0,2011,1346.6,"Sackville, NB"
3109,Restigouche/Chaleur District,NB,,,47.77,-65.8,1317.0,2011,1346.6,"Restigouche/Chaleur District, NB"
3110,Vancouver,BC,2463431.0,CMA,49.2827,-123.1207,1317.0,2011,1346.6,"Vancouver, BC"
3113,Caledonia District,NB,,,46.133218,-64.74835,1319.0,2011,1346.6,"Caledonia District, NB"
3124,Southern Georgian Bay (Penetanguishene),ON,8962.0,Census subdivision,44.7688,-79.9337,1325.0,2011,1346.6,"Southern Georgian Bay (Penetanguishene), ON"
3127,South Okanagan/Oliver,BC,4928.0,Census subdivision,49.1823,-119.5504,1327.0,2011,1346.6,"South Okanagan/Oliver, BC"
3141,Columbia Valley,BC,266.0,Designated Place,50.5065,-116.0291,1335.0,2011,1346.6,"Columbia Valley, BC"
3149,Barrhead,AB,4579.0,Census subdivision,54.1231,-114.4017,1341.0,2011,1346.6,"Barrhead, AB"
3153,Surrey,BC,517887.0,Census subdivision,49.1044,-122.8011,1344.0,2011,1346.6,"Surrey, BC"
3157,Guysborough County,NS,7625.0,Census division,44.878,-59.8066,1346.0,2011,1346.6,"Guysborough County, NS"
3177,Woodstock,NB,5228.0,Census subdivision,46.1503,-67.6034,1354.0,2011,1346.6,"Woodstock, NB"
3179,Superior East,ON,82651.0,Federal electoral district,47.986000000000004,-84.75,1355.0,2011,1346.6,"Superior East, ON"
3204,Vernon,BC,40116.0,Census subdivision,50.266999999999996,-119.272,1372.0,2011,1346.6,"Vernon, BC"
3215,Manitoulin (Manitowaning),ON,13255.0,Census division,45.7373,-81.8137,1381.0,2011,1346.6,"Manitoulin (Manitowaning), ON"
3241,Rimbey,AB,2567.0,Census subdivision,52.6409,-114.2357,1395.0,2011,1346.6,"Rimbey, AB"
3276,Hinton,AB,9882.0,Census subdivision,53.4037,-117.5718,1422.0,2011,1346.6,"Hinton, AB"
3308,Langley City,BC,25888.0,Census subdivision,49.1042,-122.6604,1449.0,2011,1346.6,"Langley City, BC"
3313,Barrington,NS,6646.0,,43.5643,-65.5644,1454.0,2011,1346.6,"Barrington, NS"
3317,Parkland,MB,41674.0,Economic region,51.666667,-100.16667,1459.0,2011,1346.6,"Parkland, MB"
3332,Central Plains,MB,,,50.085833,-98.27806,1471.0,2011,1346.6,"Central Plains, MB"
3334,Amherst,NS,9413.0,Census subdivision,45.8167,-64.2167,1472.0,2011,1346.6,"Amherst, NS"
3336,Chapais-Chibougamau,QC,,,49.7796,-74.5281,1472.0,2011,1346.6,"Chapais-Chibougamau, QC"
3341,Kamloops,BC,90280.0,Census subdivision,50.6745,-120.3273,1474.0,2011,1346.6,"Kamloops, BC"
3357,Madawaska/Victoria District,NB,32741.0,Census division,47.421417,-68.36061,1491.0,2011,1346.6,"Madawaska/Victoria District, NB"
3363,Beauharnois-Salaberry Region,QC,64320.0,Census division,45.2565,-73.9089,1494.0,2011,1346.6,"Beauharnois-Salaberry Region, QC"
3402,Sundre,AB,2729.0,Census subdivision,51.7972,-114.6405,1524.0,2011,1346.6,"Sundre, AB"
3404,Marystown,NL,5316.0,Census subdivision,47.1651,-55.1555,1525.0,2011,1346.6,"Marystown, NL"
3409,Kent District,NB,,,46.4652,-65.2842,1532.0,2011,1346.6,"Kent District, NB"
3411,Brantford,ON,97496.0,Census subdivision,43.1394,-80.2644,1533.0,2011,1346.6,"Brantford, ON"
3449,Manitou,MB,840.0,Designated place,49.2404,-98.5385,1555.0,2011,1346.6,"Manitou, MB"
3450,Victoria,BC,85792.0,CMA,48.4284,-123.3656,1555.0,2011,1346.6,"Victoria, BC"
3451,Charlotte/The Isles District,NB,,,44.933333000000005,-66.98333000000001,1557.0,2011,1346.6,"Charlotte/The Isles District, NB"
3454,Bay St. George District,NL,1103.0,Designated Place,48.4275,-58.47778,1562.0,2011,1346.6,"Bay St. George District, NL"
3457,Halifax,NS,403131.0,Census subdivision,44.6488,-63.5752,1564.0,2011,1346.6,"Halifax, NS"
3470,Olds,AB,9184.0,Census subdivision,51.792,-114.1053,1572.0,2011,1346.6,"Olds, AB"
3474,Acadian Peninsula District,NB,,,47.5237,-65.2143,1576.0,2011,1346.6,"Acadian Peninsula District, NB"
3485,T'Kumlups,BC,,,50.680275,-120.29456,1586.0,2011,1346.6,"T'Kumlups, BC"
3487,Kelowna,BC,127380.0,Census subdivision,49.888000000000005,-119.49600000000001,1587.0,2011,1346.6,"Kelowna, BC"
3489,Regina,SK,215106.0,Census subdivision,50.4452,-104.6189,1588.0,2011,1346.6,"Regina, SK"
3498,Enderby,BC,2964.0,Census subdivision,50.5508,-119.1397,1592.0,2011,1346.6,"Enderby, BC"
3518,Lanark County (Carleton Place),ON,10644.0,Census subdivision,45.1406,-76.1465,1612.0,2011,1346.6,"Lanark County (Carleton Place), ON"
3522,Yellowhead,MB,1948.0,Census subdivision,53.603,-115.28299999999999,1617.0,2011,1346.6,"Yellowhead, MB"
3525,Stony Plain,AB,17189.0,Census subdivision,53.5279,-114.0019,1618.0,2011,1346.6,"Stony Plain, AB"
3530,Swift Current,SK,16604.0,Census subdivision,50.2851,-107.7972,1622.0,2011,1346.6,"Swift Current, SK"
3548,Sarnia,ON,71594.0,Census subdivision,42.9745,-82.4066,1639.0,2011,1346.6,"Sarnia, ON"
3563,Kentville,NS,6271.0,Census subdivision,45.0769,-64.4945,1644.0,2011,1346.6,"Kentville, NS"
3568,Mission,BC,33261.0,Census subdivision,49.1329,-122.3262,1649.0,2011,1346.6,"Mission, BC"
3580,Vermillion,AB,,,53.354,-110.8586,1663.0,2011,1346.6,"Vermillion, AB"
3584,St. Jerome,QC,74346.0,Census subdivision,45.7754,-74.0049,1669.0,2011,1346.6,"St. Jerome, QC"
3592,Cranbrook,BC,20047.0,Census subdivision,49.513000000000005,-115.7694,1679.0,2011,1346.6,"Cranbrook, BC"
3595,Fort Francis (Rainy River District),ON,20110.0,Census division,48.6099,-93.3955,1681.0,2011,1346.6,"Fort Francis (Rainy River District), ON"
3596,Hanover,ON,7688.0,Census subdivision,44.1526,-81.0254,1681.0,2011,1346.6,"Hanover, ON"
3602,South Porcupine,ON,,,48.4854,-81.2102,1683.0,2011,1346.6,"South Porcupine, ON"
3609,Midland,ON,16864.0,Census subdivision,44.7495,-79.8922,1692.0,2011,1346.6,"Midland, ON"
3645,Antoine-Labelle Region,QC,35243.0,Census division,46.9672,-75.264,1729.0,2011,1346.6,"Antoine-Labelle Region, QC"
3648,Campbellton,NB,6883.0,Census subdivision,48.0074,-66.6722,1731.0,2011,1346.6,"Campbellton, NB"
3662,Brooks,AB,14451.0,Census subdivision,50.566,-111.8992,1751.0,2011,1346.6,"Brooks, AB"
3672,Brockville,ON,21346.0,Census subdivision,44.5895,-75.6843,1761.0,2011,1346.6,"Brockville, ON"
3675,Dryden,ON,7749.0,Census subdivision,49.7801,-92.837,1763.0,2011,1346.6,"Dryden, ON"
3680,Brandon,MB,48859.0,Census subdivision,49.8485,-99.9501,1771.0,2011,1346.6,"Brandon, MB"
3684,Timmins,ON,41788.0,Census subdivision,48.4758,-81.3305,1775.0,2011,1346.6,"Timmins, ON"
3692,Cornwall ON,ON,46589.0,Census subdivision,45.0213,-74.7303,1787.0,2011,1346.6,"Cornwall ON, ON"
3693,Thunder Bay,ON,107909.0,Census subdivision,48.3809,-89.2477,1788.0,2011,1346.6,"Thunder Bay, ON"
3698,Saskatoon,SK,246376.0,Census subdivision,52.1332,-106.67,1795.0,2011,1346.6,"Saskatoon, SK"
3723,Summerside,PEI,14829.0,Census subdivision,46.3934,-63.7902,1822.0,2011,1346.6,"Summerside, PEI"
2542,Windsor,NS,3648.0,Census subdivision,44.9903,-64.131,1827.0,2011,1346.6,"Windsor, NS"
3753,Stettler,AB,5952.0,Census subdivision,52.3228,-112.7109,1854.0,2011,1346.6,"Stettler, AB"
3758,Cold Lake,AB,14961.0,Census subdivision,54.4643,-110.1731,1859.0,2011,1346.6,"Cold Lake, AB"
3765,Temiscamingue Region,QC,146717.0,,47.55,-79.23333000000001,1865.0,2011,1346.6,"Temiscamingue Region, QC"
3769,Vallee-de-l'Or Region,QC,43226.0,Census division,48.2539,-76.5736,1867.0,2011,1346.6,"Vallee-de-l'Or Region, QC"
3771,Hope,BC,6181.0,Census subdivision,49.383,-121.4425,1869.0,2011,1346.6,"Hope, BC"
3789,Camrose,AB,18742.0,Census subdivision,53.0222,-112.8286,1885.0,2011,1346.6,"Camrose, AB"
3792,Sept-Rivieres Region,QC,39322.0,Census division,50.133333,-66.61667,1891.0,2011,1346.6,"Sept-Rivieres Region, QC"
3809,Campbell River,BC,32588.0,Census subdivision,50.0331,-125.2733,1913.0,2011,1346.6,"Campbell River, BC"
3823,Melfort,SK,5992.0,Census subdivision,52.8608,-104.6143,1934.0,2011,1346.6,"Melfort, SK"
3827,McLennan,AB,701.0,Census subdivision,55.7118,-116.91,1936.0,2011,1346.6,"McLennan, AB"
3837,Oromocto,NB,9223.0,Census subdivision,45.8487,-66.4813,1956.0,2011,1346.6,"Oromocto, NB"
3842,Beaverlodge,AB,2465.0,Census subdivision,55.214,-119.4233,1963.0,2011,1346.6,"Beaverlodge, AB"
3845,James Bay (Kapuskasing),ON,8292.0,Census subdivision,49.3803,-82.4001,1964.0,2011,1346.6,"James Bay (Kapuskasing), ON"
3852,Orillia,ON,31166.0,Census subdivision,44.6082,-79.4197,1979.0,2011,1346.6,"Orillia, ON"
3937,Labrador,NL,7220.0,Census subdivision,47.4383,-72.7839,2114.0,2011,1346.6,"Labrador, NL"
3941,Pincher Creek,AB,3642.0,Census subdivision,49.4863,-113.9503,2116.0,2011,1346.6,"Pincher Creek, AB"
3955,Mont-Tremblant,QC,9646.0,Census subdivision,46.1185,-74.5962,2139.0,2011,1346.6,"Mont-Tremblant, QC"
3959,Banff,AB,7851.0,Census subdivision,51.1784,-115.5708,2151.0,2011,1346.6,"Banff, AB"
3970,Lloydminster,AB,19645.0,Census subdivision,53.278,-110.0061,2166.0,2011,1346.6,"Lloydminster, AB"
3993,Saint John,NB,126202.0,CMA,45.2733,-66.0633,2221.0,2011,1346.6,"Saint John, NB"
3995,Hawkesbury,ON,10263.0,Census subdivision,45.6071,-74.6042,2223.0,2011,1346.6,"Hawkesbury, ON"
3996,Drayton Valley,AB,7235.0,Census subdivision,53.2214,-114.9767,2228.0,2011,1346.6,"Drayton Valley, AB"
4005,Merritt,BC,7139.0,Census subdivision,50.1113,-120.7862,2239.0,2011,1346.6,"Merritt, BC"
4009,Kirkland Lake,ON,7981.0,Census subdivision,48.1497,-80.0315,2252.0,2011,1346.6,"Kirkland Lake, ON"
4017,Belleville,ON,50716.0,Census subdivision,44.1628,-77.3832,2268.0,2011,1346.6,"Belleville, ON"
4031,Rocky Mountain House,AB,6635.0,Census subdivision,52.3793,-114.9183,2297.0,2011,1346.6,"Rocky Mountain House, AB"
4044,New Glasgow Region,NS,9075.0,Census subdivision,45.5872,-62.6451,2311.0,2011,1346.6,"New Glasgow Region, NS"
4047,Grand Prairie,AB,63166.0,Census subdivision,55.1699,-118.7986,2317.0,2011,1346.6,"Grand Prairie, AB"
4049,Whitecourt,AB,10204.0,Census subdivision,54.1424,-115.685,2322.0,2011,1346.6,"Whitecourt, AB"
4056,Minganie Region,QC,11323.0,Census division,50.233333,-63.6,2338.0,2011,1346.6,"Minganie Region, QC"
4064,Vegreville,AB,5708.0,,53.5052,-112.0621,2365.0,2011,1346.6,"Vegreville, AB"
4071,Chetwynd,BC,2503.0,Census subdivision,55.6977,-121.6297,2376.0,2011,1346.6,"Chetwynd, BC"
4073,Wakaw,SK,922.0,Census subdivision,52.6489,-105.7401,2379.0,2011,1346.6,"Wakaw, SK"
4078,Red Deer,AB,100418.0,Census Agglomeration,52.2681,-113.8112,2397.0,2011,1346.6,"Red Deer, AB"
4088,Flin Flon,MB,4982.0,Census subdivision,54.7658,-101.8762,2433.0,2011,1346.6,"Flin Flon, MB"
4096,Vanderhoof,BC,4439.0,Census subdivision,54.013999999999996,-124.01299999999999,2452.0,2011,1346.6,"Vanderhoof, BC"
4109,Edson,AB,8414.0,Census subdivision,53.5855,-116.4429,2482.0,2011,1346.6,"Edson, AB"
4132,Vallee-de-la-Gatineau Region,QC,20182.0,Census division,46.533333,-76.05,2541.0,2011,1346.6,"Vallee-de-la-Gatineau Region, QC"
4144,Estevan,SK,11483.0,Census subdivision,49.1391,-102.9915,2585.0,2011,1346.6,"Estevan, SK"
4170,Truro,NS,12261.0,,45.3658,-63.2869,2658.0,2011,1346.6,"Truro, NS"
4172,Yorkton,SK,16343.0,Census subdivision,51.2174,-102.4739,2669.0,2011,1346.6,"Yorkton, SK"
4179,Athabasca,AB,2965.0,Census subdivision,54.7214,-113.2862,2692.0,2011,1346.6,"Athabasca, AB"
4185,Port Alberni,BC,17678.0,Census subdivision,49.2339,-124.8055,2724.0,2011,1346.6,"Port Alberni, BC"
4208,Yarmouth,NS,6518.0,Census subdivision,43.8375,-66.1174,2798.0,2011,1346.6,"Yarmouth, NS"
4215,James Bay,ON,83257.0,Federal electoral district,53.083332999999996,-80.58333,2812.0,2011,1346.6,"James Bay, ON"
4221,Greenstone,ON,4636.0,Census subdivision,49.7667,-87.2833,2831.0,2011,1346.6,"Greenstone, ON"
4225,Prince Albert,SK,35926.0,Census subdivision,53.2033,-105.7531,2845.0,2011,1346.6,"Prince Albert, SK"
4236,Swan River,MB,4014.0,Census subdivision,52.1051,-101.2706,2875.0,2011,1346.6,"Swan River, MB"
4244,Whitehorse,YT,25085.0,Census subdivision,60.7212,-135.0568,2939.0,2011,1346.6,"Whitehorse, YT"
4250,Dauphin,MB,8457.0,Census subdivision,51.15,-100.0497,2992.0,2011,1346.6,"Dauphin, MB"
4279,Shellbrook,SK,1444.0,Census subdivision,53.2231,-106.3884,3114.0,2011,1346.6,"Shellbrook, SK"
4308,Turtleford,SK,496.0,Census subdivision,53.388000000000005,-108.9584,3294.0,2011,1346.6,"Turtleford, SK"
4320,Quesnel,BC,23146.0,Census Agglomeration,52.9817,-122.4949,3329.0,2011,1346.6,"Quesnel, BC"
4350,Portage la Prairie,MB,13304.0,Census agglomeration,49.9723,-98.2903,3592.0,2011,1346.6,"Portage la Prairie, MB"
4360,St. Paul,AB,5827.0,Census subdivision,53.9911,-111.2953,3674.0,2011,1346.6,"St. Paul, AB"
4370,Prairie Mountain,MB,1420.0,Census subdivision,49.8478,-99.949,3869.0,2011,1346.6,"Prairie Mountain, MB"
4396,Sioux Lookout,ON,5272.0,Census subdivision,50.0978,-91.92200000000001,4212.0,2011,1346.6,"Sioux Lookout, ON"
4402,High Level,AB,3159.0,Census subdivision,58.5164,-117.1352,4259.0,2011,1346.6,"High Level, AB"
4407,Island Lake,MB,228.0,Census subdivision,53.8024,-94.4133,4319.0,2011,1346.6,"Island Lake, MB"
4410,Fort Qu'Appelle,SK,2027.0,Census subdivision,50.7681,-103.78299999999999,4346.0,2011,1346.6,"Fort Qu'Appelle, SK"
4421,Mayerthorpe,AB,1320.0,Census subdivision,53.9525,-115.1397,4575.0,2011,1346.6,"Mayerthorpe, AB"
4423,Williams Lake,BC,10753.0,Census subdivision,52.1417,-122.1417,4627.0,2011,1346.6,"Williams Lake, BC"
4460,New Hazelton,BC,580.0,Census subdivision,55.2476,-127.5916,5983.0,2011,1346.6,"New Hazelton, BC"
4467,The Pas,MB,5369.0,Census subdivision,53.8255,-101.2476,6226.0,2011,1346.6,"The Pas, MB"
4473,Lac-Saint-Jean-Est Region,QC,52741.0,Census division,54.7696,-111.9725,6687.0,2011,1346.6,"Lac-Saint-Jean-Est Region, QC"
4481,High Prairie,AB,2564.0,Census subdivision,55.4339,-116.4877,7162.0,2011,1346.6,"High Prairie, AB"
4516,Iqaluit,NU,7740.0,Census subdivision,63.7467,-68.517,12266.0,2011,1346.6,"Iqaluit, NU"
4521,Treaty Three Communities,ON,,,49.766999999999996,-94.4894,13736.0,2011,1346.6,"Treaty Three Communities, ON"
3263,Winnipeg,MB,705244.0,Census subdivision,49.8951,-97.1384,14138.0,2011,1346.6,"Winnipeg, MB"
3943,Wood Buffalo,AB,71589.0,Census subdivision,56.7264,-111.3803,21193.0,2011,1346.6,"Wood Buffalo, AB"
4529,Stanley,NB,832.0,Census subdivision,46.2833,-66.73899999999999,0.0,2012,1310.8,"Stanley, NB"
4540,Arnprior,ON,8795.0,Census subdivision,45.4347,-76.3518,0.0,2012,1310.8,"Arnprior, ON"
4550,Baie Verte,NL,1313.0,Census subdivision,49.9393,-56.1907,0.0,2012,1310.8,"Baie Verte, NL"
4558,Blairmore,AB,,,49.63399999999999,-114.5183,0.0,2012,1310.8,"Blairmore, AB"
4574,Drummond-North Elmsley,ON,7773.0,Census subdivision,44.9702,-76.2018,0.0,2012,1310.8,"Drummond-North Elmsley, ON"
4584,Grimshaw,AB,2718.0,Census subdivision,56.1894,-117.6105,0.0,2012,1310.8,"Grimshaw, AB"
4592,Joliette,QC,20484.0,Census subdivision,46.013999999999996,-73.4178,0.0,2012,1310.8,"Joliette, QC"
4602,Kipling,SK,1074.0,Census subdivision,50.1023,-102.6323,0.0,2012,1310.8,"Kipling, SK"
4610,Lloydminster,SK,11765.0,Census subdivision,53.278,-110.005,0.0,2012,1310.8,"Lloydminster, SK"
4624,Prevost,QC,13002.0,Census subdivision,45.8657,-74.0721,0.0,2012,1310.8,"Prevost, QC"
4630,Riviere-du-Loup,QC,28902.0,Census division,47.836000000000006,-69.536,0.0,2012,1310.8,"Riviere-du-Loup, QC"
4634,Saint-Georges,QC,32513.0,Census subdivision,46.1229,-70.6704,0.0,2012,1310.8,"Saint-Georges, QC"
4640,Ste. Adele,QC,,,45.9521,-74.13600000000001,0.0,2012,1310.8,"Ste. Adele, QC"
4654,Whitbourne,NL,890.0,Census subdivision,47.4184,-53.5327,0.0,2012,1310.8,"Whitbourne, NL"
4660,Blackfalds,AB,9328.0,Census subdivision,52.3808,-113.7946,0.0,2012,1310.8,"Blackfalds, AB"
4665,Bonavista,NL,3448.0,Census subdivision,48.6533,-53.1118,0.0,2012,1310.8,"Bonavista, NL"
4671,Bouctouche,NB,2361.0,Census subdivision,46.4723,-64.7243,0.0,2012,1310.8,"Bouctouche, NB"
4677,Caraquet,NB,4248.0,Town,47.7897,-64.9628,0.0,2012,1310.8,"Caraquet, NB"
4683,Channel-Port aux Basques,NL,4067.0,Census subdivision,47.5721,-59.1364,0.0,2012,1310.8,"Channel-Port aux Basques, NL"
4689,Clair,NB,781.0,,47.2534,-68.6053,0.0,2012,1310.8,"Clair, NB"
4695,Clarenville,NL,6291.0,Census subdivision,48.1682,-53.9646,0.0,2012,1310.8,"Clarenville, NL"
4701,Cornwall PEI,PEI,5348.0,Census subdivision,46.2295,-63.217,0.0,2012,1310.8,"Cornwall PEI, PEI"
4707,Creston,BC,5351.0,Census subdivision,49.0955,-116.5135,0.0,2012,1310.8,"Creston, BC"
4712,Deer Lake,NL,5249.0,Census subdivision,49.1732,-57.4339,0.0,2012,1310.8,"Deer Lake, NL"
4720,Ferryland,NL,414.0,Census subdivision,47.0339,-52.8827,0.0,2012,1310.8,"Ferryland, NL"
4726,Grand Bay Westfield,NB,4964.0,Census subdivision,45.3615,-66.2417,0.0,2012,1310.8,"Grand Bay Westfield, NB"
4732,Grand Falls,NL,1109.0,Census subdivision,48.9277,-55.6575,0.0,2012,1310.8,"Grand Falls, NL"
4738,Hampton,NB,4289.0,Census subdivision,45.533,-65.8322,0.0,2012,1310.8,"Hampton, NB"
4744,Holyrood,NL,2463.0,Census subdivision,47.385,-53.1247,0.0,2012,1310.8,"Holyrood, NL"
4761,Keswick,NB,1652.0,Designated place,45.9948,-66.8274,0.0,2012,1310.8,"Keswick, NB"
4769,Lameque,NB,1285.0,Census subdivision,47.7934,-64.6479,0.0,2012,1310.8,"Lameque, NB"
4775,Lewisporte,NL,3409.0,Census subdivision,49.245,-55.0592,0.0,2012,1310.8,"Lewisporte, NL"
4782,Minto,NB,2305.0,Census subdivision,46.0762,-66.0749,0.0,2012,1310.8,"Minto, NB"
4788,Moncton,NB,71889.0,Census subdivision,46.0878,-64.7782,0.0,2012,1310.8,"Moncton, NB"
4794,Nackawic,NB,941.0,Census subdivision,45.9891,-67.2412,0.0,2012,1310.8,"Nackawic, NB"
4800,Neguac,NB,1684.0,Census subdivision,47.2553,-65.0709,0.0,2012,1310.8,"Neguac, NB"
4807,New-Wes-Valley,NL,2172.0,Census subdivision,49.1211,-53.5989,0.0,2012,1310.8,"New-Wes-Valley, NL"
4813,Northern Rockies Regional Municipality,BC,4831.0,Census subdivision,58.8232,-123.4128,0.0,2012,1310.8,"Northern Rockies Regional Municipality, BC"
4818,Peachland,BC,5428.0,Census subdivision,49.7703,-119.7408,0.0,2012,1310.8,"Peachland, BC"
4823,Perth Andover,NB,1590.0,Census subdivision,46.7458,-67.6978,0.0,2012,1310.8,"Perth Andover, NB"
4829,Placentia,NL,3496.0,,47.2421,-53.9633,0.0,2012,1310.8,"Placentia, NL"
4841,Richibucto,NB,1266.0,Census subdivision,46.6818,-64.866,0.0,2012,1310.8,"Richibucto, NB"
4847,Riverview,NB,19667.0,Census subdivision,46.0613,-64.8052,0.0,2012,1310.8,"Riverview, NB"
