QUI-GON,Of course you will.,FALSE
QUI-GON,He's fine,FALSE
QUI-GON,And Anakin has been freed,FALSE
QUI-GON," Let's just say Watto has learned an important lesson about
gambling",FALSE
QUI-GON,Then pack your things. We haven't much time,FALSE
QUI-GON,I will watch after him. You have my word. Will you be all right,FALSE
QUI-GON," Probe droid. Very unusual... not like anything I've seen before.
Come on.",FALSE
QUI-GON,I think so... that was a surpirse I wont soon forget,FALSE
QUI-GON," With your permission my Master. I have encountered a vergence in
the Force",FALSE
QUI-GON," Finding him was the will of the Force...I have no doubt of that.
There is too much happening here..",FALSE
QUI-GON,Anakin will become A Jedi...I promise you,FALSE
QUI-GON,He is the chosen one...you must see it,FALSE
QUI-GON," I brought Anakin here; he must stay in my charge. He has nowhere
else to go",FALSE
QUI-GON,From your point of view...,FALSE
QUI-GON,I agree...I'm not sure what you hope to accomplish by this,FALSE
QUI-GON," The Gungans will not easily be swayed and we cannot use our
power to help her",FALSE
QUI-GON,The Viceroy will be well guarded,FALSE
QUI-GON," A well-conceived plan. However there's great risk. The weapons
on your fighters may not penetrate the shields on the control ship",FALSE
QUI-GON,No Annie you stay there. Stay right where you are,FALSE
QUI-GON,It is too late...It's..,FALSE
QUI-GON," It's an odd play for the Trade Federation. We've got to warn the
Naboo and contact Chancellor Valorum. Let's split up. Stow aboard separate
ships and meet down on the planet",FALSE
QUI-GON," The ability to speak does not make you intelligent. Now get outta
here!",FALSE
QUI-GON,No??,FALSE
QUI-GON," He has been a great help to us. I hope the punishment will not be
too severe",FALSE
QUI-GON," The negotiations never took place. Your Highness we must make
contact with the republic.",FALSE
QUI-GON,If you are to leave Your Highness it must be now,FALSE
QUI-GON,It's controlled by the Hutts..,FALSE
QUI-GON,You must trust my judgement Your Highness.,FALSE
QUI-GON,Land near the outskirts. We don't want to attract any attention.,FALSE
QUI-GON,All right. Another solution will present itself. I'll check back.,FALSE
QUI-GON," Nevertheless the boy is right...you were heading for trouble.
Thank you my young friend.",FALSE
QUI-GON,We'll hed back to our ship,FALSE
QUI-GON," I'm Qui-Gon Jinn and this is Jar Jar Binks. ARTOO lets out a
little beep",FALSE
QUI-GON," He's a very special boy. SHMI looks at him as if he's discovered
a secret",FALSE
QUI-GON,I wish that were so..,FALSE
QUI-GON," I have...acquired a Pod in a game of chance. ""The fastest ever
built.",FALSE
QUI-GON,He has special powers,FALSE
QUI-GON,Most of them,FALSE
QUI-GON,Make an analysis of this blood sample I'm sending you,FALSE
QUI-GON,The boy then...,FALSE
QUI-GON," Would you like to discuss it with the Hutts...I'm sure they can
settle this",FALSE
QUI-GON,It's the boy who's responsible for getting those parts.,FALSE
QUI-GON,Did you,FALSE
QUI-GON," This path has been placed for you Annie; the choice to take it
is yours alone.",FALSE
QUI-GON,It's not nearly enough.,FALSE
QUI-GON,Obi-Wan is ready..,FALSE
QUI-GON,I promise you I will not let that happen.,FALSE
QUI-GON,And stay there!,FALSE
QUI-GON," Don't center on your anxiety Obi-Wan. Keep your concentration
here and now where it belongs",FALSE
QUI-GON,You're the navigator,FALSE
QUI-GON,They will kill you if you stay,FALSE
QUI-GON,My droid here has a readout of what I need.,FALSE
QUI-GON," I don't have anything else.  But credits will
do fine",FALSE
QUI-GON,Either way we're running out of time.,FALSE
QUI-GON,What makes you think that,FALSE
QUI-GON,You don't think Anakin will win?,FALSE
QUI-GON,I'll take that bet,FALSE
QUI-GON,The Queen trusts my judgment young handmaiden. You should too,FALSE
QUI-GON,You're no longer a slave.,FALSE
QUI-GON," Our meeting was not a coincidence. Nothing happens by accident.
You are strong with the Force but you may not be accepted by the Coucil",FALSE
QUI-GON," I don't know... but he was well trained in the Jedi arts. My
guess is he was after the Queen..",FALSE
QUI-GON,I will do what I must,FALSE
QUI-GON,He's to be trained then.,FALSE
QUI-GON,I will trin him then. I take Anakin as my Padawan learner.,FALSE
QUI-GON," His fate is uncertain not dangerous. The Council will decide
Anakin's future...that should be enough for you. Now get on board",FALSE
QUI-GON," There is a possibility with this diversion many Gungans will be
killed",FALSE
QUI-GON,Stay in that cockpit.,FALSE
QUI-GON,Obi-Wan promise...promise me you'll train the boy..,FALSE
QUI-GON,A local. Let's go before more of those droids show up,FALSE
QUI-GON,No I'm afraid not..,FALSE
QUI-GON," I believe you can but our first job is to aquire the parts we
need..",FALSE
QUI-GON," Fifty-fifty!?! If it's going to be fifty-fifty I suggest you
front the cash for the entry. If we win you keep all the winnings minus
the cost of the parts I need...If we lose you keep my ship.",FALSE
QUI-GON," He can see things before they happen. That's why he appears to
have such quick reflexes. It is a Jedi trait",FALSE
QUI-GON,Go on you have a big day tomorrow.  Goodnight.,FALSE
QUI-GON,I need a midi-chlorian count,FALSE
QUI-GON,Do you still think he cheated,FALSE
QUI-GON," A boy... his cells have the highest concentration of
midi-chlorians I have seen in a life form. It is possible he was conceived
by the midi-chlorians",FALSE
QUI-GON,I cannot fight a war for you Your Highness only protect you,FALSE
QUI-GON,Do you know where they are?,FALSE
QUI-GON," .....but not at the expense of the moment. Be mindful of the
living Force my young Padawan",FALSE
QUI-GON," I don't have time to argue. But this is not a good idea. Stay
close to me.",FALSE
QUI-GON,Credits will do fine,FALSE
QUI-GON," I'll wager my new racing pod against...say...the boy and his
mother",FALSE
QUI-GON," We'll be safe enough once we're in hyperspace but I have no
doubt he knows our destination",FALSE
QUI-GON,You still have much to learn my young apprentice.,FALSE
QUI-GON,He is the chosen one...he will...bring balance...train him!,FALSE
QUI-GON," The situation here is not what it seems. There is something else
behind all this Your Highness. There is no logic in the Federation's move
here. My feelings tell me they will destroy you",FALSE
QUI-GON," ...It would be no different than if we landed on a system
controlled by the Federation...except the Hutts aren't looking for her
which gives us an advantage.",FALSE
QUI-GON," The Force is unusally strong with him that much is clear. Who
was his father",FALSE
QUI-GON,What are your readings,FALSE
QUI-GON," Well Annie. You know the truth... You will have to tolerate his
opinion fighting won't change it.",FALSE
QUI-GON,I don't pressume..,FALSE
QUI-GON," You won't be Annie....I'm not allowed to train you so I want
you to watch me and be mindful...always remember your focus determines
your reality. Stay close to me and you will be safe",FALSE
QUI-GON," These Federation types are cowards. The negotiations will be
short.",FALSE
QUI-GON,Then speed us on our way,FALSE
QUI-GON,The boy is small he can't be worth much.,FALSE
QUI-GON," Podracing... Greed can be a powerful ally.. if it's used
properly",FALSE
QUI-GON," I'm afraid not. Had he been born in the Republic we would have
identified him early and he would have become Jedi no doubt...he has the
way. But it's too late for him now he's too old.",FALSE
QUI-GON,Here's a signal check,FALSE
QUI-GON,I request the boy be tested.,FALSE
QUI-GON," Midi-chlorians are a microcopic lifeform that reside within all
living cells and communicates with the Force",FALSE
QUI-GON,We need a transport,FALSE
QUI-GON,That's it then,FALSE
QUI-GON,In your cells. We are symbionts with the midi-chlorians,FALSE
QUI-GON,Thank you for your help. We go in peace.,FALSE
QUI-GON,No Jedi has,FALSE
QUI-GON," Life forms living together for mutual advantage. Without the
midi-chlorians life could not exist and we would have no knowledge of the
Force. They continually speak to you telling you the will of the Force",FALSE
QUI-GON,I'm not sure.,FALSE
QUI-GON," When you learn to quiet your mind you will hear them speaking to
you",FALSE
QUI-GON,With time and training Annie...you will.,FALSE
JIRA,The heat's never been kind to me you know Annie,FALSE
JIRA,You're a fine boy Annie,FALSE
THREEPIO," Master Annie you are my maker and I wish you well. Although
I'd like it better if I were a little less naked",FALSE
RIC OLIE,....our communications are still jammed.,FALSE
RIC OLIE," There's not enough power to get us to Coruscant...the hyperdrive
is leaking",FALSE
RIC OLIE," Coruscant...the capital of the Republic...the entire planet is
one big city",FALSE
RIC OLIE," Bravo Flight A take on the fighters. Flight B make the run on
the transmitter",FALSE
RIC OLIE,Enemy fighters straight ahead!,FALSE
RIC OLIE,Bravo flight...go for the central bridge,FALSE
RIC OLIE," Their deflector shield is too strong. We'll never get through
it.",FALSE
RIC OLIE,We're all accounted for. Who flew that ship?,FALSE
DARTH MAUL," At last we will reveal ourselves to the Jedi. At last we will
have revenge",FALSE
DARTH MAUL,Yes my Master,FALSE
DARTH MAUL," I feel there is more to this My Master. The two Jedi may be
using the Queen for their own purposes",FALSE
DARTH SIDIOUS," Good. I have the Senate bogged down in procedures. By the
time this incident comes up for a vote they will have no choice but to
accept your control of the system",FALSE
DARTH SIDIOUS," Destroy all high-ranking officials
Viceroy...slowly...quietly. And Queen Amidala has she signed the treaty",FALSE
DARTH SIDIOUS," Move against the Jedi first...you will then have no
difficulty taking the Queen back to Naboo where she will sign the treaty",FALSE
DARTH SIDIOUS," This is an unexpected move for her. It's too aggresive..
Lord Maul be mindful",FALSE
DARTH SIDIOUS,Viceroy is the planet secure,FALSE
DARTH SIDIOUS," Queen Amidala is yound and naive. You will find controlling
her will not be difficult. You have done well Viceroy",FALSE
DARTH SIDIOUS,Viceroy find her! I want that treaty signed,FALSE
DARTH SIDIOUS," You have been well trained my young apprentice they will
be no match for you. It is too late for them to stop us now. Everything is
going as planned. The Republic will soon be in my command.",FALSE
DARTH SIDIOUS,Be patient... Let them make the first move.,FALSE
DARTH SIDIOUS," Good. I will see to it that in the Senate things stay as
they are. I am sending Darth Maul to join you. He will deal with the Jedi",FALSE
DARTH SIDIOUS," The Jedi cannot become involved. They can only protect the
Queen. Even Qui-Gon Jinn will not break that conenant.... This will work to
our advantage..",FALSE
DARTH SIDIOUS,...not for a Sith...,FALSE
DARTH SIDIOUS," Proceed. Wipe them put...all of them. INT. NABOO SWAMP LAKE
- DAY ",FALSE
RUNE,...They're still coming through!,FALSE
RUNE," We have them on the run sir...they're no match for destroyer
droids",FALSE
RUNE,She's right the Senate will never...,FALSE
RUNE," ...and there is no trace of the Jedi. They may have gotton onto one
of your landing craft",FALSE
RUNE,You didn't tell him about the missing Jedi,FALSE
RUNE,A Sith lord here with us?!!,FALSE
MAS AMEDDA," Thew Supreme Chancellor requests a recess. Tomorrow we will
begin the vote.",FALSE
SABE,I will not be signing any treaty Viceroy because you've lost!,FALSE
SEBULBA,"  JAR JAR : Who mesa?? SEBULBA :
",FALSE
SEBULBA,"  Tooney rana nu pratta dunko shag. (Connected?? Whada
you mean slave?",FALSE
SEBULBA," Bazda wahota shag. Dobiella Nok. Yoka to Bantha poodoo. 9You
won't walk away from this one slave scum! You're Bantha poodoo.",FALSE
SHMI,Oh my!! Annie what's this,FALSE
SHMI,All slaves have transmitters placed inside their bodies somewhere,FALSE
SHMI," I don't want you to race Annie...It's awful. I die every time Watto
makes you do it.",FALSE
SHMI,Annie bedtime!,FALSE
SHMI,Be safe,FALSE
SHMI,Is he nervous,FALSE
SHMI,Oh my goodness That's wonderful,FALSE
SHMI," Son my place is here. My future is here. It is time for you to let
go...to let go of me. I cannot go with you",FALSE
SHMI,Thank you,FALSE
SHMI," Annie remember when you climbed the great dune in order to chase
the Banthas away so they wouldn't be shot... Remember how you collapses
several times exhausted thinking you couldn't do it?",FALSE
SHMI,"  This is one of those times when you have to do something
you don't think you can do. I know how strong you are Annie. I know you
can do this..",FALSE
BOSS NASS,Binkss brokeen the nocombackie law. Hisen to be pune-ished,FALSE
BOSS NASS,Binks. Yousa havena liveplay with thisen hisen?,FALSE
BOSS NASS,Hisen live tis yos outlauder. Begone wit him,FALSE
BOSS NASS," Naboo biggen. Yousa bringen da Mackineeks... Dya busten uss-en
omm. Yousa all bombad. Yousa all die'n mesa tink.",FALSE
BOSS NASS," Wesa no like da Naboo! Un dey no like uss-ens. Da Naboo tink
day so smarty den us-ens. Day tink day brains so big",FALSE
BOSS NASS,So wesa maken yousa Bombad General,FALSE
BOSS NASS,Pounded unto death,FALSE
BOSS NASS," No mesa no tink so. Mesa scant talkie witda Naboo and no
nutten talkie it outlaunders. Dos mackineeks no comen here! Dey not know of
uss-en",FALSE
BOSS NASS,Wesa ready to do are-sa part.,FALSE
BOSS NASS," Wesa wish no nutten in yousa tings outlaunder and wesa no
care-n about da Naboo",FALSE
BOSS NASS,Wesa gonna speed yousaway,FALSE
BOSS NASS," Wesa give yousa una bongo. Da speedest way tooda Naboo tis goen
through da core. Now go",FALSE
TC-14,I'm TC-14 at your service. This way please.,FALSE
TC-14," I hope you honoured sirs with the most comfortable here. My master
will be with you shortly.",FALSE
TC-14,Oh excuse me so sorry.,FALSE
THREEPIO," How do you do I am See-Threepio Human Cyborg Relations. How
might I serve you",FALSE
THREEPIO,I beg your pardon....what do you mean I'm naked?,FALSE
THREEPIO,"  My parts are showing? Oh my goodness. How
embarrassing!",FALSE
THREEPIO,Oh my! Space travel sounds rather perilous.,FALSE
THREEPIO," I can assure you they will never get me onto one of those
dreadful starships",FALSE
THREEPIO,He has to complete two more circuits? Oh dear!,FALSE
THREEPIO,Sell me?!?,FALSE
LOTT DOD," I object! There is no proof. This is incredible. We recommend a
commision be sent to Naboo to assertain the truth",FALSE
LOTT DOD," The Trade Federation moves the motion be sent to the procedures
committee for study.",FALSE
LOTT DOD," Your Honor you cannot allow us to be condemned without
reasonable observation. It's against all the rules of procedure.",FALSE
BATTLE DROID 3B3,Drop your weapons!,FALSE
WATTO,That you did. The boy is good no doubts there,FALSE
WATTO,"  Deal! Yo bana pee ho-tah meedee ya. (Your friend is a
follish one methinks.)",FALSE
WATTO," No Pod's worth two slaves...not by a long shot...one slave or
nothing",FALSE
WATTO,You can't have him! It wasn't a fair bet,FALSE
WATTO," Ah yes ah yes. Nubian. We have lots of that. What kinda junk?
 Peedenkel! Naba dee unko (Boy get in here! Now!",FALSE
WATTO,"  Chut-Chut! Ganda doe wallya. (Never mind! Watch the
store) Me dwana no bata. 
Soooo let me take- a thee out back. Ni you'll find what you need.",FALSE
WATTO," Republic credits?!? Republic credits are no good out here. I need
something more real..",FALSE
WATTO,Pedunky. Maa kee cheelya,FALSE
WATTO," ...but what would the boy ride? He smashed up my Pod in the last
race. It will take some time to fix it.",FALSE
WATTO," Not if your ship belongs to me I think...I warn you no funny
business",FALSE
WATTO,He always wins.  I'm betting heavily on Sebulba,FALSE
WATTO," I hope you didn't kill anyone I know for it.  So you
supply the Pod and the entry fee; I supply the boy. We split the winnings
fifty-fifty I think",FALSE
WATTO,No no! I want no more of your tricks! Take him!,FALSE
WATTO," No they won'ta. QUI-GON using his mind power waves his hand
again",FALSE
WATTO,What??!! What do you mean,FALSE
WATTO," No they won'ta. What you think you're some kinda Jedi waving your
hand around like that? I'm a Toydarian. Mind tricks don'ta work on me-only
money. No money no parts! No deal! And no one else has a T-14 hyperdrive
I promise you that.",FALSE
WATTO," A Pod for slaves. I don't think so...well poerhaps. Just one...the
mother maybe...the boy isn't for sale",FALSE
VALORUM," Palpatine I thought you were my ally...my friend. You have
betrayed me! How could you do this?",FALSE
VENDOR,Hey that will be seven truguts!!,FALSE
WALD,Keep this up Greedo and you're gonna come to a bad end.,FALSE
WATTO,Hi chuba da naga? (What do you want?,FALSE
WATTO,Coona tee-tocky malia? (What took you so long?,FALSE
WATTO," ...Here it is...a T-14 hyperdrive generator!! Thee in luck I'm the
only one hereabouts who has one...but thee might as well buy a new ship. It
would be cheaper I think...Sying of which how's thee going to pay for all
this",FALSE
WATTO,"  Ootmians! Tinka me chasa hopoe ma booty na nolia.
(Outlanders! They think because we live so far from the center we don't
know nothing.",FALSE
WATTO,Patta go bolla,FALSE
WATTO," The boy tells me you wanta sponser hi insa race. You can't afford
parts. How can you do this? Not on Republic credits I think. (he laughs",FALSE
WATTO,Not bad...not bad...a Nubian,FALSE
WATTO,...I want to see your spaceship the moment the race is over,FALSE
WATTO," Don't get me wrongo. I have great faith in the boy. He's a credit
to your race but Sebulba there is going to win I think",FALSE
WATTO,We'll let fate decide. Blue it's the boy red his mother...,FALSE
WATTO,"  You won the small toss outlander bou you won't win the
race so...it makes little difference.",FALSE
WATTO,"  Bonapa keesa pateeso o wanna meetee chobodd.
",FALSE
WATTO," You! You swindled me! You knew the boy was going to win! Somehow
you knew it! I lost everything.",FALSE
ODY,Droids!,FALSE
TEY HOW,Sir they've gone up the ventilation shaft.,FALSE
YODA,Master Qui-Gon more to say have you,FALSE
YODA,Trained as a Jedi you request for him,FALSE
YODA,Good good young one. How feel you,FALSE
YODA,See through you we can,FALSE
YODA,...Correct you were Qui-Gon,FALSE
YODA,An apprentice you have Qui-Gon. Impossible to take on a second,FALSE
YODA,Young Skywalker's fate will be decided later,FALSE
YODA," Confer on you the level of Jedi Knight the Coucil does. But agree
on you taking this boy as your Padawan learner I do not",FALSE
